accession,contig_count,gc_percentage,genome_size
MAG-GUT11046.fa,79,40.395270128813905,2818174
MAG-GUT3110.fa,238,51.84250636218473,2037822
MAG-GUT3493.fa,230,41.004530336841846,2960707
MAG-GUT78564.fa,105,43.955414928648004,1801141
MAG-GUT90323.fa,74,49.97076999396958,2169004
MAG-GUT2873.fa,69,57.456327337824284,1909318
MAG-GUT33845.fa,42,43.00640376159514,2541475
MAG-GUT28379.fa,91,39.53745330732868,2420080
MAG-GUT84613.fa,162,50.333656103780775,2017946
MAG-GUT81000.fa,45,33.31952858425314,2433945
MAG-GUT79485.fa,145,42.91013370390244,2635226
MAG-GUT6445.fa,86,55.4064537250548,2248128
MAG-GUT57085.fa,357,55.560042000415635,2194264
MAG-GUT45009.fa,65,36.07180944780094,2571138
MAG-GUT78958.fa,15,53.724370593589164,1943617
MAG-GUT91490.fa,68,37.47528943475314,2689639
MAG-GUT49558.fa,51,38.738385048052514,1971489
MAG-GUT66288.fa,151,35.92572575544597,2586684
MAG-GUT41171.fa,75,51.44688568516609,2139941
MAG-GUT27501.fa,49,48.50727945958141,1808376
MAG-GUT11063.fa,70,40.23014302139906,2169955
MAG-GUT46037.fa,29,46.02266058925169,1780801
MAG-GUT75788.fa,89,57.342958497733356,1878548
MAG-GUT2086.fa,39,38.56634444733491,2033501
MAG-GUT83363.fa,297,43.303495381916754,2289478
MAG-GUT22049.fa,149,49.574705123902355,1939713
MAG-GUT53015.fa,96,36.1800909639984,2591135
MAG-GUT47959.fa,25,51.700651084962836,2051038
MAG-GUT85601.fa,162,47.33918343719523,1781051
MAG-GUT87994.fa,89,44.844438715071554,2459063
MAG-GUT48628.fa,190,38.66176426707689,1809726
MAG-GUT83390.fa,147,42.00846732433194,1867414
MAG-GUT89735.fa,107,32.57860141246762,1987019
MAG-GUT39152.fa,44,58.562586953351506,2132609
MAG-GUT19428.fa,134,33.617485976447476,2412905
MAG-GUT38697.fa,50,36.11691319607258,2603949
MAG-GUT12348.fa,83,51.45644868051347,1815100
MAG-GUT89868.fa,68,50.126322379869436,2172220
MAG-GUT37553.fa,18,36.52452876527292,1758996
MAG-GUT27297.fa,81,43.18249059817168,2386238
MAG-GUT61940.fa,25,47.766223690278856,1992657
MAG-GUT49824.fa,61,42.93790568883899,2686172
MAG-GUT31741.fa,55,35.62140668720745,2770424
MAG-GUT56307.fa,238,46.94299211015161,2148457
MAG-GUT20639.fa,174,54.3461738279197,2311723
MAG-GUT34689.fa,74,51.8905544912702,1989337
MAG-GUT12377.fa,56,47.437981644384124,1705745
MAG-GUT32939.fa,53,42.725787461002454,2686387
MAG-GUT11640.fa,55,48.81879388518401,1813824
MAG-GUT76486.fa,45,34.079368843670565,1496935
MAG-GUT57492.fa,47,62.3255864122888,1761474
MAG-GUT61634.fa,33,51.14511622762937,2278546
MAG-GUT12321.fa,70,60.09726545087474,2543966
MAG-GUT38551.fa,213,52.615549119738134,2139761
MAG-GUT41197.fa,81,51.829006410555664,2142092
MAG-GUT13480.fa,92,55.21301308280886,2724950
MAG-GUT49011.fa,64,39.025438215059246,1936378
MAG-GUT15223.fa,45,41.27574899205284,2516749
MAG-GUT91947.fa,39,58.967575449418106,2275498
MAG-GUT10584.fa,173,38.398963645828104,1773139
MAG-GUT57690.fa,97,51.36023887532342,1663127
MAG-GUT36148.fa,54,57.70624426212018,2277627
MAG-GUT21424.fa,70,49.389211186146184,2143294
MAG-GUT59481.fa,56,60.1423720403342,2200713
MAG-GUT90941.fa,54,42.520111299186674,1690219
MAG-GUT62063.fa,51,42.46920261464147,2590642
MAG-GUT58131.fa,98,41.52594000434491,2398207
MAG-GUT1876.fa,14,37.413462718911966,2810205
MAG-GUT51488.fa,75,43.15624636125391,2507732
MAG-GUT90634.fa,50,39.10534024624787,2023652
MAG-GUT13293.fa,27,41.34326023187596,1789750
MAG-GUT82239.fa,20,51.77127225422436,1704227
MAG-GUT38052.fa,27,43.0531783416663,2488908
MAG-GUT69123.fa,153,39.542637505053804,1805570
MAG-GUT39565.fa,73,41.847146724344036,2343149
MAG-GUT38584.fa,71,58.85426854549265,2009127
MAG-GUT49535.fa,50,37.716834360870465,2788707
MAG-GUT17271.fa,80,57.417371586144704,2306410
MAG-GUT33557.fa,35,62.756234646656594,1639708
MAG-GUT1018.fa,10,38.972972483834866,1989158
MAG-GUT11911.fa,111,42.70728059805117,2272849
MAG-GUT36577.fa,34,36.04955582644199,2521762
MAG-GUT59626.fa,68,50.16268652087158,2031207
MAG-GUT5085.fa,99,57.05972712132653,1933460
MAG-GUT49071.fa,185,32.23058709555822,2159427
MAG-GUT51968.fa,32,44.67400545484877,2487695
MAG-GUT48579.fa,28,58.68208750627345,2269483
MAG-GUT48926.fa,34,46.66630616800338,2847907
MAG-GUT60850.fa,83,42.16166716266386,2483213
MAG-GUT42455.fa,43,51.61724507752954,2095137
MAG-GUT45122.fa,30,43.324251736944106,3097106
MAG-GUT80758.fa,35,36.516964153125585,1845126
MAG-GUT66378.fa,208,50.939017609702276,1841712
MAG-GUT11596.fa,172,47.649523017169386,1605823
MAG-GUT82264.fa,257,43.80084537859855,2137977
MAG-GUT84961.fa,121,50.82286671489452,2383132
MAG-GUT53617.fa,183,36.65552704901097,1994084
MAG-GUT956.fa,27,39.06867037242566,1920974
MAG-GUT46219.fa,64,42.251255729245464,2439021
MAG-GUT7654.fa,35,36.559409697838106,1693099
MAG-GUT5449.fa,133,44.04007623757276,1747170
MAG-GUT1792.fa,30,43.99578554808568,1739728
MAG-GUT24313.fa,169,43.34276572216639,2378330
MAG-GUT35302.fa,40,43.1724209508754,2331683
MAG-GUT91303.fa,26,37.540383830493795,2729434
MAG-GUT16984.fa,93,55.44737605206089,2810555
MAG-GUT1255.fa,27,37.535768743002556,2759043
MAG-GUT17013.fa,57,35.929270447846115,2587094
MAG-GUT22502.fa,46,51.64307487720251,2135630
MAG-GUT11535.fa,63,50.988364629894214,1916398
MAG-GUT9760.fa,16,62.45587451676159,2340201
MAG-GUT9714.fa,35,59.665686806450104,2320399
MAG-GUT57398.fa,61,50.2937998053831,1840539
MAG-GUT74916.fa,69,50.13329091753093,2697108
MAG-GUT68960.fa,88,41.98083817076874,2291848
MAG-GUT60810.fa,36,42.83032940012198,2501942
MAG-GUT13633.fa,64,43.02825775131739,2638745
MAG-GUT85136.fa,150,51.51042376101341,2231824
MAG-GUT10478.fa,35,41.889965354465375,2245311
MAG-GUT26239.fa,136,38.156269526425156,1789242
MAG-GUT29856.fa,78,54.46802342409078,2124821
MAG-GUT81392.fa,73,41.72211296529903,2183945
MAG-GUT90143.fa,13,41.11399928960223,1841222
MAG-GUT49394.fa,17,63.334865412109984,2517277
MAG-GUT10126.fa,167,60.89609157522875,2243052
MAG-GUT42494.fa,29,49.00256568052966,1345452
MAG-GUT59515.fa,17,53.54206570474638,1939038
MAG-GUT34421.fa,48,59.2372069371727,1919341
MAG-GUT74323.fa,56,47.18149724995491,1746335
MAG-GUT91793.fa,15,41.2384544543835,1805783
MAG-GUT2965.fa,160,44.834919744792884,2500087
MAG-GUT45094.fa,99,53.09273008536599,2643910
MAG-GUT47840.fa,33,36.266201186173,1545643
MAG-GUT63286.fa,63,52.620334135206384,2021517
MAG-GUT34249.fa,36,43.12051015199474,2270539
MAG-GUT50478.fa,47,48.95672157582028,2959373
MAG-GUT4634.fa,158,44.85595544372509,2405228
MAG-GUT88746.fa,175,51.69872250672319,2046273
MAG-GUT1912.fa,14,63.54262893563807,2478950
MAG-GUT49571.fa,66,38.942945587808396,1925653
MAG-GUT1556.fa,97,38.85692303259699,1874222
MAG-GUT6013.fa,33,51.75081944271336,2286615
MAG-GUT36139.fa,46,35.98273789447284,2890725
MAG-GUT30539.fa,104,27.04063918275824,1206791
MAG-GUT1888.fa,14,37.30591360131793,2865090
MAG-GUT91291.fa,8,34.29403724855046,1649138
MAG-GUT59351.fa,70,41.84623216696928,2243239
MAG-GUT56228.fa,46,42.988439900365655,2607936
MAG-GUT61546.fa,29,51.50464340711769,2116980
MAG-GUT37758.fa,151,51.50404718399842,2096643
MAG-GUT58312.fa,32,43.02890078894657,2446300
MAG-GUT85068.fa,131,45.007696266936534,2473277
MAG-GUT69665.fa,70,47.33126638796596,1701706
MAG-GUT82314.fa,114,43.559679312749495,3147615
MAG-GUT35629.fa,30,43.15218898481213,2516943
MAG-GUT7808.fa,29,51.40158454273123,2131088
MAG-GUT33511.fa,59,54.554887923772014,2079656
MAG-GUT1135.fa,18,63.328544307845426,2564196
MAG-GUT74028.fa,61,41.953209844016804,2706253
MAG-GUT82089.fa,46,43.291620836194696,3078374
MAG-GUT4585.fa,74,49.06367972283652,2775546
MAG-GUT4942.fa,60,30.702535012040872,1368672
MAG-GUT49083.fa,84,37.541873224048544,2714742
MAG-GUT91675.fa,16,29.710835792578838,1671922
MAG-GUT19182.fa,42,53.40446791431489,1903528
MAG-GUT19650.fa,73,54.00640835627073,1771125
MAG-GUT79304.fa,28,51.373455499571406,2295888
MAG-GUT51929.fa,68,41.889069398477055,2628977
MAG-GUT6273.fa,24,63.463665454689554,2523425
MAG-GUT83759.fa,301,43.542826451439645,2342209
MAG-GUT25605.fa,95,44.87630977751223,2515599
MAG-GUT2507.fa,51,43.020749124225276,2590278
MAG-GUT6489.fa,80,55.37167651603704,2210632
MAG-GUT49597.fa,217,39.64047997420484,1649922
MAG-GUT13049.fa,210,52.19628668002344,2347872
MAG-GUT12195.fa,59,45.59198805370428,1775948
MAG-GUT90077.fa,160,37.8531578420655,2618022
MAG-GUT53065.fa,69,50.99039419714525,2463615
MAG-GUT103.fa,74,53.76387823174398,2662533
MAG-GUT47072.fa,71,42.82926975666119,2732281
MAG-GUT26038.fa,18,53.40774812154029,1953196
MAG-GUT49409.fa,102,37.779378922031675,2717501
MAG-GUT37942.fa,103,48.2834938935364,1854756
MAG-GUT13881.fa,14,57.70500741293627,1371926
MAG-GUT32170.fa,36,62.381501757746605,2572612
MAG-GUT28110.fa,23,51.50576806591241,2194063
MAG-GUT69729.fa,57,49.21803079997594,1729352
MAG-GUT42865.fa,84,43.21728897179825,3093070
MAG-GUT48651.fa,124,38.91704189481061,1912170
MAG-GUT37747.fa,50,43.069909378640574,2424925
MAG-GUT6233.fa,36,37.37587711197335,2885749
MAG-GUT71989.fa,93,42.98608500959096,2468992
MAG-GUT30323.fa,43,43.37077798563392,2291649
MAG-GUT9316.fa,70,43.24693981707762,2221926
MAG-GUT7728.fa,81,38.22864667491131,1772464
MAG-GUT50505.fa,41,44.78134484740964,2588368
MAG-GUT48923.fa,47,38.97454278739967,1807857
MAG-GUT59166.fa,36,47.891934190937896,1990972
MAG-GUT7285.fa,25,32.68668647751598,1646236
MAG-GUT25307.fa,170,55.68098013116637,2682090
MAG-GUT6241.fa,26,37.38582149007505,2898203
MAG-GUT18819.fa,130,33.389321589751056,2198080
MAG-GUT18785.fa,73,54.55285420466453,2061520
MAG-GUT9970.fa,79,61.421953377895974,2163995
MAG-GUT83493.fa,139,43.37305761354012,2537407
MAG-GUT56854.fa,50,43.1419047377081,2322241
MAG-GUT45719.fa,144,39.27228205246541,1841785
MAG-GUT48779.fa,162,39.61081801448355,1818892
MAG-GUT49289.fa,73,37.751546462788774,2626801
MAG-GUT89860.fa,37,37.553818565252264,1561961
MAG-GUT57584.fa,43,42.50886000074926,2669300
MAG-GUT62485.fa,36,51.42821242329341,2204504
MAG-GUT43835.fa,69,50.24010810897771,1989104
MAG-GUT78280.fa,25,52.22067682921081,2015309
MAG-GUT4577.fa,22,59.63855392457735,2060999
MAG-GUT91833.fa,28,37.38418170763671,2804285
MAG-GUT82744.fa,59,50.30968294658978,2105702
MAG-GUT4760.fa,24,45.40693349770095,1576953
MAG-GUT35198.fa,58,62.574083210643,1785661
MAG-GUT26401.fa,57,53.572748785114314,2223666
MAG-GUT48445.fa,15,29.464443908537007,1625488
MAG-GUT77526.fa,118,51.47367473370883,1777190
MAG-GUT91733.fa,13,58.7599345435032,2184046
MAG-GUT10417.fa,68,52.675591035846516,2238739
MAG-GUT1062.fa,35,37.51963100933033,2766032
MAG-GUT48940.fa,58,31.994685692011167,2406334
MAG-GUT50522.fa,91,51.66654534610409,2129345
MAG-GUT75631.fa,71,42.003847423881474,2259174
MAG-GUT30728.fa,27,53.995044436161464,1781432
MAG-GUT7175.fa,97,37.291248647356674,2903574
MAG-GUT32404.fa,63,58.90157818263215,2028219
MAG-GUT78914.fa,20,51.562398056501166,2084488
MAG-GUT92079.fa,32,63.376338104054696,2509334
MAG-GUT74585.fa,27,38.210761789344325,1884668
MAG-GUT89204.fa,136,37.762607494420095,2784098
MAG-GUT73804.fa,36,47.50223391230154,2478835
MAG-GUT66278.fa,45,36.00271303313447,2515266
MAG-GUT8633.fa,45,43.03739747088133,2484660
MAG-GUT90671.fa,54,42.496429581691864,1739292
MAG-GUT79005.fa,30,41.79459604842798,2349799
MAG-GUT90975.fa,127,37.84678823381065,2712246
MAG-GUT83501.fa,212,38.881199843334905,1741294
MAG-GUT83564.fa,41,51.56812142164222,2112177
MAG-GUT77839.fa,41,47.1208547008547,1755000
MAG-GUT26315.fa,67,41.8927261487212,2343889
MAG-GUT81523.fa,40,57.62673703992554,2278517
MAG-GUT55217.fa,213,38.492631583884105,1705794
MAG-GUT49355.fa,52,38.606102482008104,1991452
MAG-GUT8267.fa,34,56.23979238524661,2259955
MAG-GUT48629.fa,64,38.062660618940946,2541341
MAG-GUT20294.fa,69,54.681804522404,1973331
MAG-GUT26459.fa,90,57.47285106023055,1844363
MAG-GUT90730.fa,52,42.53103875218397,1726793
MAG-GUT17776.fa,26,37.73419695884457,2397181
MAG-GUT36138.fa,27,62.94171621576137,2049987
MAG-GUT12300.fa,114,45.495723111744134,4278578
MAG-GUT26973.fa,123,38.06353434265405,2542436
MAG-GUT43248.fa,34,50.2159918803829,2145914
MAG-GUT37542.fa,43,51.60375040255929,1965549
MAG-GUT9228.fa,45,57.805758417622464,2059281
MAG-GUT91136.fa,18,38.55176948491474,2094197
MAG-GUT35486.fa,72,46.41347732840039,2571014
MAG-GUT7598.fa,59,39.65301638756689,2516603
MAG-GUT91492.fa,78,37.52749760334714,2679779
MAG-GUT91866.fa,57,39.04544722322903,1986480
MAG-GUT42731.fa,64,41.729175377906955,2434594
MAG-GUT31555.fa,219,61.17072652461994,2070680
MAG-GUT90076.fa,45,39.093294322033394,2019244
MAG-GUT87486.fa,40,51.11169106929494,2816295
MAG-GUT39245.fa,72,57.75127104873719,2233982
MAG-GUT59278.fa,50,34.652011658775464,1884589
MAG-GUT32882.fa,29,41.271999984488275,2578695
MAG-GUT48957.fa,19,38.58621966247012,2055581
MAG-GUT48694.fa,166,39.370617701845376,1761918
MAG-GUT65836.fa,126,51.663379274284715,2099942
MAG-GUT68245.fa,150,67.29418128784778,2432772
MAG-GUT66161.fa,124,26.99607225066441,1124308
MAG-GUT11423.fa,200,49.194947337687864,2164641
MAG-GUT10262.fa,38,50.33438219763623,2755679
MAG-GUT45062.fa,60,36.51969189985819,1726192
MAG-GUT74537.fa,17,51.49499109559136,2148374
MAG-GUT50868.fa,161,41.57759933463838,1692914
MAG-GUT91536.fa,27,37.64138383752706,2711590
MAG-GUT57104.fa,58,41.90525671390232,2429027
MAG-GUT44598.fa,393,27.450531627390262,2573513
MAG-GUT58949.fa,23,48.008058766359554,2101066
MAG-GUT8399.fa,30,53.48237838361959,2310174
MAG-GUT456.fa,19,59.017472392553636,2326184
MAG-GUT47875.fa,63,49.98933949318637,1979268
MAG-GUT11741.fa,78,58.450724507402164,2291626
MAG-GUT91262.fa,39,37.635046462611186,2715732
MAG-GUT32215.fa,21,53.67720408375997,1851529
MAG-GUT60164.fa,46,60.549322457207886,2099277
MAG-GUT57684.fa,120,61.59282734360756,2517561
MAG-GUT91014.fa,19,42.371590819775214,1832112
MAG-GUT49203.fa,147,38.781927908361936,1945829
MAG-GUT18366.fa,126,59.760137317743634,2210348
MAG-GUT75820.fa,85,57.298057710542636,1927828
MAG-GUT57360.fa,44,42.41742532144753,2659532
MAG-GUT25075.fa,64,57.86177855060245,2277360
MAG-GUT74023.fa,48,42.93150981134115,2404870
MAG-GUT59382.fa,39,43.02627396861396,2438345
MAG-GUT82635.fa,50,50.04095396078645,1838650
MAG-GUT74311.fa,123,55.52774231275279,2565125
MAG-GUT29051.fa,22,48.22333808777796,1710680
MAG-GUT91297.fa,40,37.39921715212638,2835800
MAG-GUT8958.fa,23,43.31746563087016,2422741
MAG-GUT83507.fa,102,38.82292818556897,1731755
MAG-GUT60025.fa,54,42.80693645180922,2596140
MAG-GUT1139.fa,15,63.32864342614878,2564372
MAG-GUT52992.fa,114,49.254443296340774,2220086
MAG-GUT49507.fa,29,63.34970911738429,2612394
MAG-GUT59827.fa,45,35.985478013418756,2534364
MAG-GUT86385.fa,194,43.444150714081324,2400917
MAG-GUT34600.fa,120,53.90599262267016,2006417
MAG-GUT49574.fa,80,37.89036248464331,2544494
MAG-GUT91546.fa,33,37.54717285757035,2663343
MAG-GUT5358.fa,38,53.30567729840651,2368380
MAG-GUT3377.fa,85,38.776709390509055,1907756
MAG-GUT3499.fa,129,40.54701632236091,3236174
MAG-GUT49236.fa,39,37.532966555587,2854408
MAG-GUT11417.fa,16,53.834638590332915,1909841
MAG-GUT32966.fa,18,53.84814545743617,1811444
MAG-GUT85906.fa,63,56.37105669063889,2343685
MAG-GUT89291.fa,16,38.54071566301803,2072372
MAG-GUT52821.fa,88,41.92442308833126,2275695
MAG-GUT57069.fa,33,51.22094775724088,2242684
MAG-GUT89959.fa,157,65.84150662118876,2119710
MAG-GUT36916.fa,39,41.44198686633366,2510647
MAG-GUT28651.fa,47,46.99096955832407,1805781
MAG-GUT91470.fa,56,37.618217743920425,2624606
MAG-GUT9461.fa,61,41.83139694499466,2440454
MAG-GUT83835.fa,62,41.64466289666416,2389742
MAG-GUT90479.fa,68,50.19616445194739,2115317
MAG-GUT60491.fa,27,36.43659999661573,1891104
MAG-GUT45758.fa,49,49.12973126755888,1687180
MAG-GUT79350.fa,76,50.21935688325064,2019540
MAG-GUT71577.fa,69,56.26981985730123,2379558
MAG-GUT1266.fa,27,37.53344202704293,2779063
MAG-GUT85070.fa,20,59.436221814400255,2039561
MAG-GUT84548.fa,127,42.004136380228296,2460122
MAG-GUT24836.fa,136,60.93304001145754,2401912
MAG-GUT44512.fa,23,56.23955656970372,2003652
MAG-GUT49261.fa,101,63.258450350561546,2652316
MAG-GUT1081.fa,65,32.141456380000776,2343111
MAG-GUT35824.fa,55,44.52640771960768,2335870
MAG-GUT32425.fa,134,58.90330581117957,2283736
MAG-GUT1788.fa,39,36.00048542707469,2570932
MAG-GUT70836.fa,72,42.98370318572497,2425382
MAG-GUT29239.fa,41,49.31592738543436,1717727
MAG-GUT91971.fa,17,38.629519036674424,2030134
MAG-GUT46435.fa,144,39.0097766634833,1888988
MAG-GUT4289.fa,67,42.02112543749793,2326011
MAG-GUT62257.fa,33,48.11106540302739,1908245
MAG-GUT23276.fa,38,41.59872938007017,1691143
MAG-GUT55540.fa,306,43.36412336201656,2278335
MAG-GUT47179.fa,62,38.678771354685864,1779586
MAG-GUT87253.fa,51,53.68257329823734,1895373
MAG-GUT7155.fa,10,38.615613070969076,2054599
MAG-GUT1954.fa,61,38.828880815703904,1992880
MAG-GUT83503.fa,90,37.6651563194459,1676215
MAG-GUT4300.fa,50,53.03208910197784,2724788
MAG-GUT42358.fa,199,51.15659888674197,1918513
MAG-GUT24735.fa,115,60.75199764019816,2325619
MAG-GUT91383.fa,28,38.87397637312477,2054948
MAG-GUT85846.fa,56,50.421143548653745,2534409
MAG-GUT21953.fa,95,56.798356992626054,2971137
MAG-GUT74675.fa,55,33.86492755637808,2043037
MAG-GUT43658.fa,39,43.2374417659315,2349355
MAG-GUT81885.fa,188,43.39080471852617,2378285
MAG-GUT52007.fa,103,42.045727343863106,2182764
MAG-GUT18974.fa,63,57.5836383539151,2338640
MAG-GUT43176.fa,92,41.62960654158479,2476831
MAG-GUT19188.fa,68,43.16266020475864,2280441
MAG-GUT33836.fa,100,43.780842406936735,1912140
MAG-GUT58077.fa,68,37.08142368718157,2501336
MAG-GUT86112.fa,176,43.48549017818868,2981222
MAG-GUT45829.fa,46,58.75135726149085,2114552
MAG-GUT1054.fa,12,63.35384564840164,2495899
MAG-GUT12644.fa,160,44.72028009011963,2079902
MAG-GUT20261.fa,78,41.84413829319287,2357513
MAG-GUT49329.fa,14,37.5141134394875,2748267
MAG-GUT1052.fa,52,37.62507278174947,2660351
MAG-GUT1149.fa,22,63.327820768846735,2563840
MAG-GUT30099.fa,29,36.0496296256928,2446039
MAG-GUT1883.fa,15,63.544630874124906,2452876
MAG-GUT16851.fa,59,59.13010607886219,1904715
MAG-GUT88626.fa,93,54.50223063998951,2113519
MAG-GUT82472.fa,53,43.368232862097436,3034998
MAG-GUT85090.fa,146,39.65717652912463,2355498
MAG-GUT88563.fa,68,54.27712990368124,2210992
MAG-GUT51975.fa,43,44.518213986689716,2581011
MAG-GUT43957.fa,64,43.41035186990078,2903630
MAG-GUT69483.fa,209,38.86925230649694,1940822
MAG-GUT66330.fa,25,29.494368326100734,1640720
MAG-GUT9364.fa,68,42.73195624174642,2208132
MAG-GUT59593.fa,45,54.994047319071825,1845387
MAG-GUT1047.fa,55,37.52099791683502,2796706
MAG-GUT29376.fa,40,43.07300900753859,2450725
MAG-GUT4950.fa,38,36.625388720606914,2478644
MAG-GUT62790.fa,110,48.5735677388923,2599142
MAG-GUT9688.fa,29,43.884388409383256,2036820
MAG-GUT40517.fa,300,45.63559720227148,2085692
MAG-GUT20126.fa,28,43.511951807590535,3198512
MAG-GUT68189.fa,78,58.69992868056261,2157897
MAG-GUT52820.fa,79,41.61003931974122,1724579
MAG-GUT91860.fa,125,37.70279037074318,2584997
MAG-GUT1252.fa,25,37.367170500304304,1799205
MAG-GUT88255.fa,37,50.23982022757747,2075513
MAG-GUT32002.fa,67,42.2870798898965,2158333
MAG-GUT7779.fa,99,37.69050889671243,1932062
MAG-GUT11304.fa,37,54.06182244516658,1867930
MAG-GUT58214.fa,17,57.387026518785746,2084560
MAG-GUT35683.fa,49,41.998826910236495,2439711
MAG-GUT58152.fa,84,40.64754235866465,2700333
MAG-GUT3479.fa,23,37.63144781006116,2428150
MAG-GUT37167.fa,103,52.307379268390505,2393408
MAG-GUT40941.fa,34,51.67090822066134,2095537
MAG-GUT90996.fa,15,41.12040867000234,1840507
MAG-GUT90190.fa,15,38.496280054721616,2027718
MAG-GUT46719.fa,34,62.72737007687933,2166512
MAG-GUT37939.fa,52,55.371653974440115,2728573
MAG-GUT409.fa,11,58.6267995770649,2211214
MAG-GUT31303.fa,32,34.638919155542425,1672174
MAG-GUT3231.fa,61,37.49742762796166,2842707
MAG-GUT17379.fa,55,41.74482808995755,2587487
MAG-GUT36814.fa,23,58.231086527661105,2648575
MAG-GUT81679.fa,52,50.2186018613069,1927248
MAG-GUT72283.fa,47,48.644667704849454,1826268
MAG-GUT52246.fa,50,51.77406796377252,2215445
MAG-GUT62119.fa,44,54.96917603316381,1871920
MAG-GUT21728.fa,86,26.97437432249446,1369915
MAG-GUT41911.fa,37,41.4403663376313,2471163
MAG-GUT9766.fa,91,33.495835634309536,2388479
MAG-GUT32354.fa,42,55.27306915497485,2690985
MAG-GUT44433.fa,93,46.66466150303083,2945728
MAG-GUT89992.fa,125,37.82263350392313,2772147
MAG-GUT74686.fa,22,43.999599706082535,1808671
MAG-GUT59114.fa,43,58.74516040157187,2068870
MAG-GUT11412.fa,126,49.49467213604889,2090425
MAG-GUT48321.fa,146,42.198763106159895,2148608
MAG-GUT8292.fa,35,33.97671919563248,2243651
MAG-GUT48964.fa,143,39.15616420972715,1828223
MAG-GUT69048.fa,19,62.89325381877904,2182242
MAG-GUT56645.fa,76,61.352004283775194,1927272
MAG-GUT61880.fa,183,37.787806218337664,2460336
MAG-GUT60386.fa,46,53.51703156159056,2270608
MAG-GUT49469.fa,27,37.56545046361218,2864571
MAG-GUT5959.fa,49,50.34956613500751,2134074
MAG-GUT56948.fa,53,58.433545388626015,2202413
MAG-GUT72315.fa,97,45.6676099721187,2345299
MAG-GUT12944.fa,52,55.23743134754563,2781583
MAG-GUT32351.fa,66,49.928070802320995,2367606
MAG-GUT91264.fa,22,37.59967596090282,2710784
MAG-GUT7957.fa,35,44.42960762774851,2229439
MAG-GUT19644.fa,62,60.336832346721,2071060
MAG-GUT60157.fa,33,50.19360744329108,2007929
MAG-GUT61266.fa,109,60.411278787408385,2254675
MAG-GUT7090.fa,16,37.59057669221163,2851313
MAG-GUT85568.fa,287,42.44734969082767,2384269
MAG-GUT62657.fa,16,53.7873123970114,1855181
MAG-GUT42867.fa,32,41.82839808485894,2289753
MAG-GUT49526.fa,197,35.36047642413628,1461219
MAG-GUT1887.fa,16,37.31250527773261,2865814
MAG-GUT34193.fa,258,60.670640216347515,2265984
MAG-GUT31872.fa,47,57.44465887253727,2444746
MAG-GUT56652.fa,20,53.11209342836004,1921986
MAG-GUT5083.fa,50,44.597926541586816,2137781
MAG-GUT13177.fa,173,59.20881553119529,2495777
MAG-GUT48749.fa,43,37.55834224942461,2708586
MAG-GUT1265.fa,11,63.350321267462206,2501187
MAG-GUT40620.fa,19,51.77926632686272,2083162
MAG-GUT7210.fa,26,38.89285821326261,2068642
MAG-GUT55383.fa,242,52.52608111440462,1987070
MAG-GUT89695.fa,34,37.57840935744344,1530589
MAG-GUT24822.fa,54,43.10740847450962,2492038
MAG-GUT30439.fa,84,42.33291079068294,2524400
MAG-GUT66885.fa,157,43.09268878326065,2448840
MAG-GUT25519.fa,81,61.82820318271002,2094253
MAG-GUT27097.fa,95,56.22417052421418,2506342
MAG-GUT91958.fa,57,31.9980138599864,2372441
MAG-GUT85378.fa,167,53.785087303266664,2329867
MAG-GUT49393.fa,154,37.821168006491575,2634797
MAG-GUT420.fa,14,58.71041341126053,2254583
MAG-GUT85381.fa,220,43.52949854579686,2277536
MAG-GUT52579.fa,55,59.08153880635081,1940855
MAG-GUT26757.fa,30,51.396052539497084,2157691
MAG-GUT91633.fa,9,60.46009039448856,1914276
MAG-GUT62370.fa,23,57.559736506423405,1814845
MAG-GUT67029.fa,88,59.01979303456534,2245689
MAG-GUT2884.fa,38,43.14439375054791,2623590
MAG-GUT11644.fa,48,46.14803536989533,1709024
MAG-GUT18312.fa,34,57.43519163274557,2139770
MAG-GUT49009.fa,36,63.457908659734485,2522918
MAG-GUT57346.fa,30,50.22806955233422,1970890
MAG-GUT1336.fa,36,38.09650008292082,2430029
MAG-GUT73018.fa,56,51.30172539325684,2252472
MAG-GUT42654.fa,71,51.59058948005411,2101988
MAG-GUT42294.fa,51,47.27977857877553,1673191
MAG-GUT32902.fa,27,62.629687262839305,2325691
MAG-GUT1050.fa,28,39.19782720721257,1915323
MAG-GUT11036.fa,36,56.89689889156049,2870522
MAG-GUT45512.fa,110,49.68414505621027,2678603
MAG-GUT19808.fa,66,35.90355163644716,2451011
MAG-GUT57729.fa,231,50.54815943004767,2697208
MAG-GUT43628.fa,28,58.82842403787825,2293031
MAG-GUT28677.fa,50,46.80366060341917,1853902
MAG-GUT42125.fa,58,44.02415967021808,1818899
MAG-GUT4207.fa,94,58.927389669205844,1929629
MAG-GUT84014.fa,183,43.434508747065344,2407436
MAG-GUT20540.fa,69,50.39365036875986,2077097
MAG-GUT6727.fa,163,55.34288872504918,2771001
MAG-GUT87873.fa,44,38.57899288302981,2077991
MAG-GUT502.fa,55,42.96752064986425,2524835
MAG-GUT28702.fa,50,47.19551414589423,1692788
MAG-GUT28570.fa,80,34.864079637846,1287629
MAG-GUT45058.fa,59,51.458236414596946,2160315
MAG-GUT88444.fa,129,60.30147756778882,1592888
